"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"14673",-0.0260614352121404,4.6554825573301,-0.240372084801848,0.814047343268268,0.877043845506145,-7.05412924559713
"234686",-0.0327547939879116,4.86006239827192,-0.240327656272003,0.814081005075764,0.877043845506145,-6.89016513744684
"100043899",-0.219262851374783,-2.46334169867035,-0.240286149665799,0.814112453402629,0.877043845506145,-5.1122992842664
"75099",-0.0645311296346021,1.47843888316974,-0.24015171973304,0.814214309302105,0.87708776083359,-6.23803000292253
"68799",-0.0362463529563604,4.00963976095929,-0.240085857893437,0.814264213297293,0.87708776083359,-6.9795838806809
"109129",-0.0215699287903028,5.3346780145395,-0.239821926097446,0.814464204865827,0.877243392196519,-7.12972321378079
"72621",-0.0277425348299003,4.24028021742705,-0.238950024163401,0.815124976325498,0.877895265493265,-6.92035633775054
"110173",-0.0632302171054933,3.13754938082276,-0.238871044740764,0.815184838266536,0.877899910321249,-6.21797042733601
"320360",-0.0723945492497131,-0.17685432570516,-0.238705376444136,0.815310409429123,0.877936154364027,-6.19123096076888
"12305",0.0394526451960768,7.28354594931836,0.238680063675481,0.815329596152925,0.877936154364027,-7.19460867160799
"223775",0.0305761991887739,8.03476660192874,0.238601329141266,0.815389276624352,0.877940600066171,-7.18909135077643
"70020",-0.0412102061836142,2.87020187565514,-0.238308498815691,0.815611251470959,0.878119777794607,-6.49867737724132
"60315",-0.0337095341186759,3.82865302721584,-0.238122342887764,0.815752372355249,0.878165400354939,-6.80727717938108
"545124",0.041629069444129,3.09840136927564,0.238106004513276,0.815764758454243,0.878165400354939,-6.61904742924554
"100504117",-0.0963496838173105,-0.149742873682774,-0.237868125130541,0.815945100361498,0.878299711627375,-5.91859666130049
"78560",0.0773781022317044,0.352889184644368,0.237716944877144,0.816059719350931,0.878363263953015,-6.21642343175762
"68961",-0.0380958297133636,3.63075367780451,-0.23729662661787,0.816378411621669,0.878646446286357,-6.76447252822826
"76508",-0.0535484036267544,2.09423815057532,-0.237069401500657,0.81655071173549,0.878772042782955,-6.25997697605305
"237988",0.0318899237477526,4.87322601223259,0.236995330061825,0.816606880739317,0.878772650361171,-7.10728255816539
"667962",0.11276172775379,-1.50695967780818,0.236676134212535,0.816848941821953,0.878973287707098,-5.66852330468153
"26611",0.0237646784594823,5.30403982654953,0.236496563519014,0.81698512730511,0.879059977664077,-7.19254282180102
"100503950",-0.219262851374782,-3.14213456175443,-0.23639211591791,0.817064342690695,0.879068976624823,-5.11295692178483
"57742",0.107819276593733,0.063498455676033,0.236338855755923,0.817104737194296,0.879068976624823,-5.76922817725476
"18573",0.164931461250922,-2.17030181953169,0.235958850410767,0.81739296338466,0.879319201778719,-5.57422431621997
